Name,Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,Genre_list, Action, Adventure, Biography, Comedy, Crime, Drama, Family, Fantasy, History, Horror, Music, Musical, Mystery, News, Romance, Sci-Fi, Sport, Thriller, War, Western,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Director_FE,Genre_FE,Actor 1_FE,Actor 2_FE,Actor 3_FE
Barkhaa,-2015,127,"Drama, Romance",5.1,315,Shadaab Mirza,Sara Loren,Priyanshu Chatterjee,Muntazir Ahmad,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,443,1,5,2
Barood,-1976,140,"Action, Crime, Drama",6,84,Pramod Chakravorty,Rishi Kapoor,Shoma Anand,Reena Roy,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,417,59,5,21
Barood,-1998,159,"Action, Crime, Drama",4.7,626,Pramod Chakravorty,Rakhee Gulzar,Akshay Kumar,Raveena Tandon,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,417,28,34,16
Barot House,-2019,89,"Mystery, Thriller",7.3,1135,Bugs Bhargava Krishna,Amit Sadh,Manjari Fadnnis,Aaryan Menghji,"['Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,5,2,1
Barsaat,-1949,171,"Drama, Romance, Musical",7.7,596,Raj Kapoor,Nargis,Raj Kapoor,Prem Nath,"['Drama', ' Romance', ' Musical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,26,17,19
Barsaat,-1995,166,"Action, Romance",5.4,1193,Rajkumar Santoshi,Bobby Deol,Twinkle Khanna,Raj Babbar,"['Action', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,37,18,11,39
Barsaat Ki Ek Raat,-1981,142,"Romance, Thriller",6.3,312,Shakti Samanta,Amitabh Bachchan,Rakhee Gulzar,Amjad Khan,"['Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,20,116,25,24
Barsaat Ki Raat,-1960,142,"Drama, Musical, Romance",6.9,117,P.L. Santoshi,Madhubala,Bharat Bhushan,Shyama,"['Drama', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,103,22,20,10
Barsaat Ki Raat,-1998,151,Musical,3.7,12,Bharat Kapoor,Dharmendra,Dinesh Hingoo,Shafi Inamdar,['Musical'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,17,134,4,10
Bas Ek Pal,-2006,150,"Drama, Romance, Thriller",5.9,503,Onir,Juhi Chawla,Urmila Matondkar,Jimmy Sheirgill,"['Drama', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,46,8,19,8
Bas Itna Sa Khwaab Hai...,-2001,169,"Drama, Romance, Thriller",3.7,586,Goldie Behl,Rani Mukerji,Abhishek Bachchan,Sushmita Sen,"['Drama', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,46,5,16,3
Bas Yaari Rakho,-2000,,"Comedy, Drama, Family",6.5,21,Gopi Desai,Om Puri,Pooja Batra,Rushabh Patni,"['Comedy', ' Drama', ' Family']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,22,3,1
Bas Yun Hi,-2003,,"Comedy, Musical, Romance",5.6,54,Raja Menon,Purab Kohli,Nandita Das,Rajiv Gopalakrishnan,"['Comedy', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,3,8,1
Basant,-1942,146,"Drama, Musical",6.8,21,Amiya Chakrabarty,Mumtaz Shanti,Ulhas,Mumtaz Ali,"['Drama', ' Musical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,27,2,3,1
Basant,-1960,165,"Comedy, Drama, Romance",6.5,33,Bibhuti Mitra,Nutan,Shammi Kapoor,Minoo Mumtaz,"['Comedy', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,213,20,12,2
Basant Bahar,-1956,150,"Drama, Musical, Romance",7.1,32,Raja Nawathe,Bharat Bhushan,Nimmi,Kumkum,"['Drama', ' Musical', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,103,18,9,8
Basanti Tangewali,-1992,,"Action, Thriller",4.3,9,Kanti Shah,Ishrat Ali,Sadashiv Amrapurkar,Avtar Gill,"['Action', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,111,30,18,9
Baseraa,-1981,139,"Drama, Family",6.8,133,Ramesh Talwar,Shashi Kapoor,Rakhee Gulzar,Rekha,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,291,88,25,25
Basti,-2003,,"Action, Crime, Drama",7,27,Sadashiv Amrapurkar,Liyaqat Bari,Brij Gopal,Rajendra Gupta,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,417,1,3,1
Batla House,-2019,146,"Action, Crime, Drama",7.2,10092,Nikkhil Advani,John Abraham,Nora Fatehi,Mrunal Thakur,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,417,23,1,2
Baton Baton Mein,-1979,112,"Comedy, Romance",7.5,1118,Basu Chatterjee,Amol Palekar,Tina Ambani,Asrani,"['Comedy', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,119,14,13,34
Battalion 609,-2019,131,War,2.8,101,Brijesh Batuknath Tripathi,Vicky Ahuja,Kumar Gautam,Karim Hajee,['War'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,1,1
Batti Gul Meter Chalu,-2018,161,Drama,6,4685,Shree Narayan Singh,Shahid Kapoor,Shraddha Kapoor,Divyendu Sharma,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1137,20,9,4
Batwara,-1989,201,"Action, Drama",6.3,206,J.P. Dutta,Dharmendra,Vinod Khanna,Dimple Kapadia,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,270,134,35,14
Batwara,-1961,,"Drama, Family",6.2,12,Karunesh Thakur,Pradeep Kumar,Nirupa Roy,Rehman,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,291,26,11,17
Bawandar,-2000,125,Drama,7,288,Jag Mundhra,Nandita Das,Raghuvir Yadav,Deepti Naval,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1137,6,7,7
Bawarchi,-1972,130,"Comedy, Musical, Drama",8,3793,Hrishikesh Mukherjee,Rajesh Khanna,Jaya Bachchan,Usha Kiran,"['Comedy', ' Musical', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,118,20,9
Bawre Nain,-1950,138,"Drama, Romance",6.9,36,Kidar Nath Sharma,Raj Kapoor,Geeta Bali,Vijayalaxmi,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,443,34,15,4
Bawri Chhori,-2021,,Drama,5.2,79,Akhilesh Jaiswal,Sagar Arya,Amerjit Deu,Apurva Gondalia,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1137,1,1,1
Bayen Hath Ka Khel,-1985,,"Adventure, Comedy, Musical",7,11,Vijay Kaul,Rajesh Khanna,Tina Ambani,Pran,"['Adventure', ' Comedy', ' Musical']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,118,13,74
Bazaar,-1949,148,"Drama, Family",6.8,6,K. Amarnath,Nigar Sultana,Shyam,Gope,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,291,3,5,4
Bazaar,-1982,120,"Drama, Family",7.3,481,Sagar Sarhadi,Farooq Shaikh,Smita Patil,Naseeruddin Shah,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,291,13,30,25
Bazaar E Husn,-2014,125,Drama,4.8,15,Ajay Mehra,Ahmed Faisal Inam,Om Puri,Jeet Goswami,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1137,2,16,2
"Bazaar: Market of Love, Lust and Desire",-2004,,Drama,5.9,15,Rajesh Bhatt,Amit Hingorani,Vrajesh Hirjee,Shakti Kapoor,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1137,2,3,46
Be Aabroo,-1983,,Action,4.9,7,Shiv Kumar,Bandini Mishra,Raj Shekhar,Apeksha,['Action'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,391,1,1,1
Bebus,-1979,,Drama,6.6,7,Narendra Bedi,Rajesh Khanna,Zaheera,Asha Sachdev,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1137,118,5,5
Be-Careful,-2011,93,"Comedy, Crime, Drama",3.1,88,Chandrakant Singh,Asrani,Ali Khan,Bobby Khan,"['Comedy', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,35,1,2
Bechain,-1993,135,"Action, Drama, Romance",4.8,8,Kawal Sharma,Sidhant Salaria,Malvika Tiwari,Raza Murad,"['Action', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,1,1,7
Bedaag,-1965,,"Drama, Family",5.4,16,R. Bhattacharya,Nanda,Manoj Kumar,Shashikala,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,291,8,18,21
Bedard Zamana Kya Jane,-1959,,"Crime, Drama, Family",6.1,7,Babubhai Mistry,Ashok Kumar,Nirupa Roy,Pran,"['Crime', ' Drama', ' Family']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,8,125,11,74
Bedardi,-1993,146,"Action, Crime",3.9,148,Krishnakant Pandya,Ajay Devgn,Urmila Matondkar,Reena Roy,"['Action', ' Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,70,19,21
Bedhab,-2019,,Mystery,5.8,37,Akash Goila,Sanjay Kapoor,Karishma Kotak,Aashish Sachdeva,['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,10,2,1
Beehad - The Ravine,-2013,125,Drama,5.6,10,Krishna Mishra,Pawan Rajput,Satyajeet Rajput,Vikas Shrivastav,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,1,1,1
Bees Saal Baad,-1962,158,"Thriller, Musical, Mystery",7.1,341,Biren Nag,Biswajit Chatterjee,Waheeda Rehman,Manmohan Krishna,"['Thriller', ' Musical', ' Mystery']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,17,32,7
Bees Saal Baad,-1989,141,"Horror, Mystery",5.1,156,Rajkumar Kohli,Mithun Chakraborty,Dimple Kapadia,Meenakshi Sheshadri,"['Horror', ' Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,13,130,33,15
Bees Saal Pehle,-1972,,Horror,5.3,10,Probir Roy,Jayanta Mukherjee,Anupama,Farida Jalal,['Horror'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,124,1,4,10
Befikre,-2016,130,"Comedy, Drama, Romance",3.9,7185,Aditya Chopra,Ranveer Singh,Vaani Kapoor,Armaan Ralhan,"['Comedy', ' Drama', ' Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,213,8,1,1
Begaana,-1963,,"Drama, Family",6.4,24,Sadashiv J. Row Kavi,Dharmendra,Supriya Choudhury,Sailesh Kumar,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,291,134,3,4
Begum Jaan,-2017,128,"Action, Drama, History",5.6,2626,Srijit Mukherji,Amitabh Bachchan,Pallavi Sharda,Naseeruddin Shah,"['Action', ' Drama', ' History']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,116,2,25
Begunaah,-1991,,"Action, Crime, Drama",5.4,17,Anil Suri,Rajesh Khanna,Ashok Kumar,Farha Naaz,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,118,27,12
Behen Hogi Teri,-2017,128,Comedy,5.6,1873,Ajay Pannalal,Arvind Singh Rajpoot,Rajkummar Rao,Shruti Haasan,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,1,8,1
Behind the Mirror,-2005,88,Drama,5.9,14,Rajkumar Bhan,Sulabha Deshpande,Omkar Lele,Nandu Madhav,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1137,2,1,2
Behroopia,-1971,,Fantasy,4,5,Rajesh Nanda,Dheeraj Kumar,Snehlata,Mehmood Jr.,['Fantasy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,40,1,2,2
Beiimaan Love,-2016,120,"Drama, Romance, Thriller",2.8,439,Rajeev Chaudhari,Sunny Leone,Rajniesh Duggall,Daniel Weber,"['Drama', ' Romance', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,46,4,5,1
Be-Imaan,-1972,133,"Drama, Family",6.9,75,Sohanlal Kanwar,Manoj Kumar,Rakhee Gulzar,Nazima,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,291,22,25,4
Bekaraar,-1983,121,"Drama, Romance",3.7,27,Rajendra Prasad V.B.,Sanjay Dutt,Padmini Kolhapure,Ashok Kumar,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,443,73,21,21
Bekhudi,-1992,140,"Action, Crime, Drama",4.6,192,Rahul Rawail,Kamal Sadanah,Kajol,Ajay Mankotia,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,417,4,15,1
Be-Lagaam,-2002,,"Crime, Thriller",2.9,16,Ram Lakhan,Pramod Moutho,Tanveer Zaidi,Rajeev Verma,"['Crime', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,1,1
Bemisal,-1982,142,"Drama, Family",7,386,Hrishikesh Mukherjee,Amitabh Bachchan,Rakhee Gulzar,Vinod Mehra,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,291,116,25,30
Benaam,-1974,117,"Drama, Mystery, Thriller",6.8,251,Narendra Bedi,Amitabh Bachchan,Moushumi Chatterjee,Satyendra Kapoor,"['Drama', ' Mystery', ' Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,34,116,28,7
Benaam,-1999,126,"Drama, Action, Horror",4.4,32,T.L.V. Prasad,Mithun Chakraborty,Aditya Pancholi,Payal Malhotra,"['Drama', ' Action', ' Horror']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1,130,10,2
Benaam Badsha,-1991,,"Action, Crime, Drama",5,252,K. Ravi Shankar,Rakesh Bedi,Juhi Chawla,Seema Deo,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,417,15,41,4
Benazir,-1964,158,"Drama, Romance",7.3,39,S. Khalil,Meena Kumari,Ashok Kumar,Shashi Kapoor,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,443,26,27,10
Bengal Tiger,-2001,121,"Action, Crime",5.3,29,Adarsh Jain,Sandeep Bedi,Mithun Chakraborty,Roshini Jaffery,"['Action', ' Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1,59,2
Bengaloored,-2010,,"Drama, Romance",7.7,30,Swaroop Kanchi,Harish Raj,Meghana Mudiyam,Srinivasa Prabhu,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,443,1,1,1
Benny and Babloo,-2010,123,"Comedy, Drama",6.1,349,Yunus Sajawal,Kay Kay Menon,Rajpal Yadav,Aasif Sheikh,"['Comedy', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,17,3,4
Bepanaah,-1985,156,"Drama, Family",6.2,42,Jagdish Sidana,Shashi Kapoor,Mithun Chakraborty,Poonam Dhillon,"['Drama', ' Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,291,88,59,15
Beqabu,-1996,,"Action, Drama, Family",4.1,59,N. Chandra,Sanjay Kapoor,Mamta Kulkarni,Amrish Puri,"['Action', ' Drama', ' Family']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,10,7,38
Beqasoor,-1950,,Drama,6.7,17,K. Amarnath,Madhubala,Ajit,Pramila,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1137,22,20,3
Beqasoor,-1980,,"Action, Crime, Drama",4.6,11,B.P. Harisinghaney,Vikas Anand,Vijay Arora,Master Bhagwan,"['Action', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,20,6,14
Be-Reham,-1980,147,"Action, Crime, Thriller",6.8,32,Raghunath Jhalani,Sanjeev Kumar,Mala Sinha,Shatrughan Sinha,"['Action', ' Crime', ' Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,71,43,41
Be-Shaque,-1981,121,"Adventure, Crime, Drama",6.3,30,Kashinath,Mithun Chakraborty,Amrish Puri,Sonia Sahni,"['Adventure', ' Crime', ' Drama']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,130,8,6
Besharam,-1978,139,"Action, Drama",5.4,114,Deven Verma,Sharmila Tagore,Amitabh Bachchan,Bindu,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,270,6,28,22
Besharam,-2013,143,"Action, Comedy, Romance",3.6,5355,Abhinav Kashyap,Ranbir Kapoor,Pallavi Sharda,Rishi Kapoor,"['Action', ' Comedy', ' Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,14,2,25
Beta,-1992,171,"Drama, Romance",6.3,1956,Indra Kumar,Anil Kapoor,Madhuri Dixit,Aruna Irani,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,443,56,27,35
Beta Ho To Aisa,-1994,,Drama,3.8,45,C.P. Dixit,Ravi Anand,Vikas Anand,Anuradha,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1137,1,12,2
Betaab,-1983,162,"Family, Romance",6.6,532,Rahul Rawail,Shammi Kapoor,Nirupa Roy,Prem Chopra,"['Family', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,14,52,11,44
Betaabi,-1997,188,"Drama, Romance",4.4,104,Rajesh Ram Singh,Chandrachur Singh,Arshad Warsi,Anjala Zaveri,"['Drama', ' Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,443,4,11,2
Betaaj Badshah,-1994,166,"Action, Drama",4.8,44,Iqbal Durrani,Raaj Kumar,Shatrughan Sinha,Jay Mehta,"['Action', ' Drama']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,270,27,35,1
Beti,-1969,135,Drama,5.8,10,Harmesh Malhotra,Nanda,Sanjay Khan,Kishore Sahu,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1137,8,8,5
